Name,Name Link,Volume,Number of media,First defined in,First defined in Link
Main sol. 1101a,https://mediadive.dsmz.de/solutions/S2218?p=99,1003 ml,1,Medium 1101a,https://mediadive.dsmz.de/medium/1101a
Main sol. 1102,https://mediadive.dsmz.de/solutions/S2219?p=99,1000 ml,1,Medium 1102,https://mediadive.dsmz.de/medium/1102
Main sol. 1104,https://mediadive.dsmz.de/solutions/S2220?p=99,1004 ml,1,Medium 1104,https://mediadive.dsmz.de/medium/1104
Main sol. 1105,https://mediadive.dsmz.de/solutions/S2222?p=99,1000 ml,1,Medium 1105,https://mediadive.dsmz.de/medium/1105
"Trace metals solution (Pfennig & Lippert, 1966)",https://mediadive.dsmz.de/solutions/S2223?p=99,1000 ml,1,Medium 1105,https://mediadive.dsmz.de/medium/1105
Sodium thiosulfate solution (available),https://mediadive.dsmz.de/solutions/S2224?p=99,100 ml,1,Medium 1105,https://mediadive.dsmz.de/medium/1105
Main sol. 1106,https://mediadive.dsmz.de/solutions/S2225?p=99,1000 ml,1,Medium 1106,https://mediadive.dsmz.de/medium/1106
DIALISTER MEDIUM,https://mediadive.dsmz.de/solutions/S2226?p=99,1000 ml,1,Medium 1107,https://mediadive.dsmz.de/medium/1107
Vitamin K1 solution,https://mediadive.dsmz.de/solutions/S2227?p=99,20 ml,1,Medium 1107,https://mediadive.dsmz.de/medium/1107
Main sol. 1108,https://mediadive.dsmz.de/solutions/S2228?p=99,1000 ml,1,Medium 1108,https://mediadive.dsmz.de/medium/1108
Main sol. 1108a,https://mediadive.dsmz.de/solutions/S2229?p=99,1000 ml,1,Medium 1108a,https://mediadive.dsmz.de/medium/1108a
Main sol. 1109,https://mediadive.dsmz.de/solutions/S2230?p=99,1000 ml,1,Medium 1109,https://mediadive.dsmz.de/medium/1109
Main sol. 1110,https://mediadive.dsmz.de/solutions/S2231?p=99,1012 ml,1,Medium 1110,https://mediadive.dsmz.de/medium/1110
Main sol. 1111,https://mediadive.dsmz.de/solutions/S2232?p=99,1000 ml,1,Medium 1111,https://mediadive.dsmz.de/medium/1111
Main sol. 1112,https://mediadive.dsmz.de/solutions/S2233?p=99,1003 ml,1,Medium 1112,https://mediadive.dsmz.de/medium/1112
Main sol. 1113,https://mediadive.dsmz.de/solutions/S2234?p=100,1000 ml,1,Medium 1113,https://mediadive.dsmz.de/medium/1113
Main sol. 1114,https://mediadive.dsmz.de/solutions/S2235?p=100,1003 ml,1,Medium 1114,https://mediadive.dsmz.de/medium/1114
Solution A,https://mediadive.dsmz.de/solutions/S2236?p=100,972 ml,1,Medium 1114,https://mediadive.dsmz.de/medium/1114
Solution B,https://mediadive.dsmz.de/solutions/S2237?p=100,10 ml,1,Medium 1114,https://mediadive.dsmz.de/medium/1114
Solution C,https://mediadive.dsmz.de/solutions/S2238?p=100,10 ml,1,Medium 1114,https://mediadive.dsmz.de/medium/1114
Solution D,https://mediadive.dsmz.de/solutions/S2239?p=100,10 ml,1,Medium 1114,https://mediadive.dsmz.de/medium/1114
Solution E,https://mediadive.dsmz.de/solutions/S2240?p=100,1 ml,1,Medium 1114,https://mediadive.dsmz.de/medium/1114
Main sol. 1115,https://mediadive.dsmz.de/solutions/S2241?p=100,1001 ml,1,Medium 1115,https://mediadive.dsmz.de/medium/1115
Main sol. 1116,https://mediadive.dsmz.de/solutions/S2242?p=100,1000 ml,1,Medium 1116,https://mediadive.dsmz.de/medium/1116
Trace element solution SL-10,https://mediadive.dsmz.de/solutions/S2243?p=100,1000 ml,5,Medium 1116,https://mediadive.dsmz.de/medium/1116
Main sol. 1117,https://mediadive.dsmz.de/solutions/S2246?p=100,1000 ml,1,Medium 1117,https://mediadive.dsmz.de/medium/1117
Main sol. 1118,https://mediadive.dsmz.de/solutions/S2247?p=100,1000 ml,1,Medium 1118,https://mediadive.dsmz.de/medium/1118
Trace element solution SL-4,https://mediadive.dsmz.de/solutions/S2248?p=100,1000 ml,1,Medium 1118,https://mediadive.dsmz.de/medium/1118
Main sol. 1119,https://mediadive.dsmz.de/solutions/S2249?p=100,1000 ml,1,Medium 1119,https://mediadive.dsmz.de/medium/1119
Trace element solution SL8,https://mediadive.dsmz.de/solutions/S2250?p=100,1000 ml,1,Medium 1119,https://mediadive.dsmz.de/medium/1119
Main sol. 1120,https://mediadive.dsmz.de/solutions/S2251?p=100,1000 ml,1,Medium 1120,https://mediadive.dsmz.de/medium/1120
Main sol. 1121,https://mediadive.dsmz.de/solutions/S2252?p=100,1000 ml,1,Medium 1121,https://mediadive.dsmz.de/medium/1121
Trace mineral solution,https://mediadive.dsmz.de/solutions/S2253?p=100,1000 ml,2,Medium 1121,https://mediadive.dsmz.de/medium/1121
Main sol. 1122,https://mediadive.dsmz.de/solutions/S2255?p=100,1000 ml,1,Medium 1122,https://mediadive.dsmz.de/medium/1122
Main sol. 1122a,https://mediadive.dsmz.de/solutions/S2256?p=100,1000 ml,1,Medium 1122a,https://mediadive.dsmz.de/medium/1122a
Main sol. 1123,https://mediadive.dsmz.de/solutions/S2257?p=101,1000 ml,1,Medium 1123,https://mediadive.dsmz.de/medium/1123
Main sol. 1124,https://mediadive.dsmz.de/solutions/S2258?p=101,1000 ml,1,Medium 1124,https://mediadive.dsmz.de/medium/1124
Main sol. 1125,https://mediadive.dsmz.de/solutions/S2259?p=101,1000 ml,1,Medium 1125,https://mediadive.dsmz.de/medium/1125
Main sol. 1126,https://mediadive.dsmz.de/solutions/S2260?p=101,1000 ml,1,Medium 1126,https://mediadive.dsmz.de/medium/1126
Main sol. 1127,https://mediadive.dsmz.de/solutions/S2261?p=101,1000 ml,1,Medium 1127,https://mediadive.dsmz.de/medium/1127
Main sol. 1128,https://mediadive.dsmz.de/solutions/S2262?p=101,1000 ml,1,Medium 1128,https://mediadive.dsmz.de/medium/1128
Micronutrient solution SL8,https://mediadive.dsmz.de/solutions/S2263?p=101,1000 ml,1,Medium 1128,https://mediadive.dsmz.de/medium/1128
Main sol. 1129,https://mediadive.dsmz.de/solutions/S2264?p=101,1000 ml,1,Medium 1129,https://mediadive.dsmz.de/medium/1129
Main sol. 1130,https://mediadive.dsmz.de/solutions/S2266?p=101,1000 ml,1,Medium 1130,https://mediadive.dsmz.de/medium/1130
Main sol. 1131,https://mediadive.dsmz.de/solutions/S2267?p=101,1010 ml,1,Medium 1131,https://mediadive.dsmz.de/medium/1131
Trace element solution,https://mediadive.dsmz.de/solutions/S2269?p=101,1000 ml,0,Medium 1131,https://mediadive.dsmz.de/medium/1131
Main sol. 1132,https://mediadive.dsmz.de/solutions/S2271?p=101,1000 ml,1,Medium 1132,https://mediadive.dsmz.de/medium/1132
Phosphate buffer,https://mediadive.dsmz.de/solutions/S2273?p=101,100 ml,1,Medium 1132,https://mediadive.dsmz.de/medium/1132
Main sol. 1133,https://mediadive.dsmz.de/solutions/S2274?p=101,1000 ml,1,Medium 1133,https://mediadive.dsmz.de/medium/1133
Main sol. 1134,https://mediadive.dsmz.de/solutions/S2275?p=101,1000 ml,1,Medium 1134,https://mediadive.dsmz.de/medium/1134
Main sol. 1135,https://mediadive.dsmz.de/solutions/S2276?p=101,2000 ml,1,Medium 1135,https://mediadive.dsmz.de/medium/1135
Solution A,https://mediadive.dsmz.de/solutions/S2277?p=101,1000 ml,1,Medium 1135,https://mediadive.dsmz.de/medium/1135
Solution B,https://mediadive.dsmz.de/solutions/S2278?p=101,500 ml,1,Medium 1135,https://mediadive.dsmz.de/medium/1135
Main sol. 1136,https://mediadive.dsmz.de/solutions/S2279?p=101,1000 ml,1,Medium 1136,https://mediadive.dsmz.de/medium/1136
Trace element solution SL-12,https://mediadive.dsmz.de/solutions/S2280?p=101,1000 ml,1,Medium 1136,https://mediadive.dsmz.de/medium/1136
Main sol. 1137,https://mediadive.dsmz.de/solutions/S2281?p=102,1000 ml,1,Medium 1137,https://mediadive.dsmz.de/medium/1137
Main sol. 1138,https://mediadive.dsmz.de/solutions/S2285?p=102,1000 ml,1,Medium 1138,https://mediadive.dsmz.de/medium/1138
Main sol. 1139,https://mediadive.dsmz.de/solutions/S2286?p=102,1000 ml,1,Medium 1139,https://mediadive.dsmz.de/medium/1139
Salts solution,https://mediadive.dsmz.de/solutions/S2287?p=102,1000 ml,2,Medium 1139,https://mediadive.dsmz.de/medium/1139
Main sol. 1140,https://mediadive.dsmz.de/solutions/S2288?p=102,1000 ml,1,Medium 1140,https://mediadive.dsmz.de/medium/1140
Main sol. 1141,https://mediadive.dsmz.de/solutions/S2289?p=102,1000 ml,1,Medium 1141,https://mediadive.dsmz.de/medium/1141
Main sol. 1142,https://mediadive.dsmz.de/solutions/S2290?p=102,1000 ml,1,Medium 1142,https://mediadive.dsmz.de/medium/1142
Main sol. 1143,https://mediadive.dsmz.de/solutions/S2292?p=102,1000 ml,1,Medium 1143,https://mediadive.dsmz.de/medium/1143
Main sol. 1144,https://mediadive.dsmz.de/solutions/S2293?p=102,1000 ml,1,Medium 1144,https://mediadive.dsmz.de/medium/1144
Hutners basal salts,https://mediadive.dsmz.de/solutions/S2294?p=102,1000 ml,4,Medium 1144,https://mediadive.dsmz.de/medium/1144
Main sol. 1145,https://mediadive.dsmz.de/solutions/S2296?p=102,1000 ml,1,Medium 1145,https://mediadive.dsmz.de/medium/1145
MS Buffer,https://mediadive.dsmz.de/solutions/S2297?p=102,200 ml,1,Medium 1145,https://mediadive.dsmz.de/medium/1145
Solution A,https://mediadive.dsmz.de/solutions/S2298?p=102,1000 ml,1,Medium 1145,https://mediadive.dsmz.de/medium/1145
Solution B,https://mediadive.dsmz.de/solutions/S2299?p=102,1000 ml,1,Medium 1145,https://mediadive.dsmz.de/medium/1145
"Solution C - Trace mineral solution (Ferguson and Mah, 1983)",https://mediadive.dsmz.de/solutions/S2300?p=102,1000 ml,1,Medium 1145,https://mediadive.dsmz.de/medium/1145
Main sol. 1146,https://mediadive.dsmz.de/solutions/S2301?p=102,1000 ml,1,Medium 1146,https://mediadive.dsmz.de/medium/1146
Trace mineral solution,https://mediadive.dsmz.de/solutions/S2302?p=102,1000 ml,1,Medium 1146,https://mediadive.dsmz.de/medium/1146
Main sol. 1147,https://mediadive.dsmz.de/solutions/S2303?p=102,1000 ml,1,Medium 1147,https://mediadive.dsmz.de/medium/1147
Trace elements,https://mediadive.dsmz.de/solutions/S2304?p=102,1000 ml,3,Medium 1147,https://mediadive.dsmz.de/medium/1147
Main sol. 1148,https://mediadive.dsmz.de/solutions/S2305?p=102,1000 ml,1,Medium 1148,https://mediadive.dsmz.de/medium/1148
Trace element solution (mg per 200 ml),https://mediadive.dsmz.de/solutions/S2306?p=103,200 ml,1,Medium 1148,https://mediadive.dsmz.de/medium/1148
Main sol. 1149,https://mediadive.dsmz.de/solutions/S2307?p=103,1000 ml,1,Medium 1149,https://mediadive.dsmz.de/medium/1149
Trace element solution,https://mediadive.dsmz.de/solutions/S2308?p=103,1000 ml,1,Medium 1149,https://mediadive.dsmz.de/medium/1149
Main sol. 1150,https://mediadive.dsmz.de/solutions/S2310?p=103,1000 ml,1,Medium 1150,https://mediadive.dsmz.de/medium/1150
Main sol. 1151,https://mediadive.dsmz.de/solutions/S2311?p=103,1000 ml,1,Medium 1151,https://mediadive.dsmz.de/medium/1151
Main sol. 1152,https://mediadive.dsmz.de/solutions/S2314?p=103,1000 ml,1,Medium 1152,https://mediadive.dsmz.de/medium/1152
Main sol. 1153,https://mediadive.dsmz.de/solutions/S2316?p=103,1000 ml,1,Medium 1153,https://mediadive.dsmz.de/medium/1153
Main sol. 1154,https://mediadive.dsmz.de/solutions/S2317?p=103,1000 ml,1,Medium 1154,https://mediadive.dsmz.de/medium/1154
Vitamin solution,https://mediadive.dsmz.de/solutions/S2318?p=103,1000 ml,1,Medium 1154,https://mediadive.dsmz.de/medium/1154
Main sol. 1155,https://mediadive.dsmz.de/solutions/S2319?p=103,1000 ml,1,Medium 1155,https://mediadive.dsmz.de/medium/1155
Main sol. 1156,https://mediadive.dsmz.de/solutions/S2320?p=103,1000 ml,1,Medium 1156,https://mediadive.dsmz.de/medium/1156
Trace Element Solution,https://mediadive.dsmz.de/solutions/S2321?p=103,1 ml,1,Medium 1156,https://mediadive.dsmz.de/medium/1156
Main sol. 1157,https://mediadive.dsmz.de/solutions/S2323?p=103,1000 ml,1,Medium 1157,https://mediadive.dsmz.de/medium/1157
Main sol. 1158,https://mediadive.dsmz.de/solutions/S2324?p=103,1000 ml,1,Medium 1158,https://mediadive.dsmz.de/medium/1158
Main sol. 1159,https://mediadive.dsmz.de/solutions/S2325?p=103,1000 ml,1,Medium 1159,https://mediadive.dsmz.de/medium/1159
Main sol. 1160,https://mediadive.dsmz.de/solutions/S2326?p=103,1000 ml,1,Medium 1160,https://mediadive.dsmz.de/medium/1160
Main sol. 1161,https://mediadive.dsmz.de/solutions/S2327?p=103,1000 ml,1,Medium 1161,https://mediadive.dsmz.de/medium/1161
Main sol. 1162,https://mediadive.dsmz.de/solutions/S2328?p=103,1000 ml,1,Medium 1162,https://mediadive.dsmz.de/medium/1162
Micronutrient solution SL 8,https://mediadive.dsmz.de/solutions/S2329?p=103,1000 ml,3,Medium 1162,https://mediadive.dsmz.de/medium/1162
Main sol. 1163,https://mediadive.dsmz.de/solutions/S2331?p=103,1011 ml,1,Medium 1163,https://mediadive.dsmz.de/medium/1163
Main sol. 1163a,https://mediadive.dsmz.de/solutions/S2332?p=104,1011 ml,1,Medium 1163a,https://mediadive.dsmz.de/medium/1163a
Main sol. 1164,https://mediadive.dsmz.de/solutions/S2333?p=104,1000 ml,1,Medium 1164,https://mediadive.dsmz.de/medium/1164
Main sol. 1165,https://mediadive.dsmz.de/solutions/S2334?p=104,1000 ml,1,Medium 1165,https://mediadive.dsmz.de/medium/1165
Trace element solution,https://mediadive.dsmz.de/solutions/S2336?p=104,200 ml,1,Medium 1165,https://mediadive.dsmz.de/medium/1165
Main sol. 1166,https://mediadive.dsmz.de/solutions/S2337?p=104,1003 ml,1,Medium 1166,https://mediadive.dsmz.de/medium/1166
Main sol. 1166a,https://mediadive.dsmz.de/solutions/S2338?p=104,1003 ml,1,Medium 1166a,https://mediadive.dsmz.de/medium/1166a
Main sol. 1167,https://mediadive.dsmz.de/solutions/S2339?p=104,1000 ml,1,Medium 1167,https://mediadive.dsmz.de/medium/1167
Main sol. 1168,https://mediadive.dsmz.de/solutions/S2340?p=104,1000 ml,1,Medium 1168,https://mediadive.dsmz.de/medium/1168
Main sol. 1169,https://mediadive.dsmz.de/solutions/S2341?p=104,1000 ml,1,Medium 1169,https://mediadive.dsmz.de/medium/1169
Main sol. 1170,https://mediadive.dsmz.de/solutions/S2342?p=104,1000 ml,1,Medium 1170,https://mediadive.dsmz.de/medium/1170
Main sol. 1171,https://mediadive.dsmz.de/solutions/S2343?p=104,1000 ml,1,Medium 1171,https://mediadive.dsmz.de/medium/1171
Main sol. 1172,https://mediadive.dsmz.de/solutions/S2344?p=104,1000 ml,1,Medium 1172,https://mediadive.dsmz.de/medium/1172
Main sol. 1174,https://mediadive.dsmz.de/solutions/S2346?p=104,1000 ml,1,Medium 1174,https://mediadive.dsmz.de/medium/1174
Main sol. 1175,https://mediadive.dsmz.de/solutions/S2347?p=104,1000 ml,1,Medium 1175,https://mediadive.dsmz.de/medium/1175
Main sol. 1176,https://mediadive.dsmz.de/solutions/S2348?p=104,1000 ml,1,Medium 1176,https://mediadive.dsmz.de/medium/1176
Main sol. 1177,https://mediadive.dsmz.de/solutions/S2350?p=104,1000 ml,1,Medium 1177,https://mediadive.dsmz.de/medium/1177
Main sol. 1178,https://mediadive.dsmz.de/solutions/S2351?p=104,1000 ml,1,Medium 1178,https://mediadive.dsmz.de/medium/1178
Main sol. 1179,https://mediadive.dsmz.de/solutions/S2352?p=104,1000 ml,1,Medium 1179,https://mediadive.dsmz.de/medium/1179
Main sol. 1180,https://mediadive.dsmz.de/solutions/S2354?p=104,1000 ml,1,Medium 1180,https://mediadive.dsmz.de/medium/1180
Trace elements,https://mediadive.dsmz.de/solutions/S2355?p=104,1000 ml,1,Medium 1180,https://mediadive.dsmz.de/medium/1180
Main sol. 1181,https://mediadive.dsmz.de/solutions/S2356?p=105,1000 ml,1,Medium 1181,https://mediadive.dsmz.de/medium/1181
Trace element solution,https://mediadive.dsmz.de/solutions/S2357?p=105,1000 ml,1,Medium 1181,https://mediadive.dsmz.de/medium/1181
Main sol. 1182,https://mediadive.dsmz.de/solutions/S2358?p=105,1000 ml,1,Medium 1182,https://mediadive.dsmz.de/medium/1182
Solution A,https://mediadive.dsmz.de/solutions/S2359?p=105,500 ml,1,Medium 1182,https://mediadive.dsmz.de/medium/1182
Solution B,https://mediadive.dsmz.de/solutions/S2360?p=105,500 ml,1,Medium 1182,https://mediadive.dsmz.de/medium/1182
Main sol. 1183,https://mediadive.dsmz.de/solutions/S2361?p=105,1000 ml,1,Medium 1183,https://mediadive.dsmz.de/medium/1183
Vitamin solution,https://mediadive.dsmz.de/solutions/S2362?p=105,1000 ml,1,Medium 1183,https://mediadive.dsmz.de/medium/1183
Trace elements solution,https://mediadive.dsmz.de/solutions/S2363?p=105,1000 ml,1,Medium 1183,https://mediadive.dsmz.de/medium/1183
Main sol. 1184,https://mediadive.dsmz.de/solutions/S2364?p=105,1000 ml,1,Medium 1184,https://mediadive.dsmz.de/medium/1184
Main sol. 1185,https://mediadive.dsmz.de/solutions/S2365?p=105,1000 ml,1,Medium 1185,https://mediadive.dsmz.de/medium/1185
Main sol. 1186,https://mediadive.dsmz.de/solutions/S2366?p=105,1000 ml,1,Medium 1186,https://mediadive.dsmz.de/medium/1186
Main sol. 1187,https://mediadive.dsmz.de/solutions/S2367?p=105,1000 ml,1,Medium 1187,https://mediadive.dsmz.de/medium/1187
Main sol. 1188,https://mediadive.dsmz.de/solutions/S2368?p=105,1001 ml,1,Medium 1188,https://mediadive.dsmz.de/medium/1188
Main sol. 1188b,https://mediadive.dsmz.de/solutions/S2369?p=105,1001 ml,1,Medium 1188b,https://mediadive.dsmz.de/medium/1188b
Main sol. 1189,https://mediadive.dsmz.de/solutions/S2371?p=105,1000 ml,1,Medium 1189,https://mediadive.dsmz.de/medium/1189
Salt base solution,https://mediadive.dsmz.de/solutions/S2372?p=105,1000 ml,1,Medium 1189,https://mediadive.dsmz.de/medium/1189
Main sol. 1190,https://mediadive.dsmz.de/solutions/S2373?p=105,1000 ml,1,Medium 1190,https://mediadive.dsmz.de/medium/1190
50x Heterotrophic basal salts solution,https://mediadive.dsmz.de/solutions/S2374?p=105,1000 ml,1,Medium 1190,https://mediadive.dsmz.de/medium/1190
Ferrous sulfate solution (27.8%),https://mediadive.dsmz.de/solutions/S2375?p=105,1000 ml,1,Medium 1190,https://mediadive.dsmz.de/medium/1190
Main sol. 1191,https://mediadive.dsmz.de/solutions/S2376?p=105,1000 ml,1,Medium 1191,https://mediadive.dsmz.de/medium/1191
Salt solution,https://mediadive.dsmz.de/solutions/S2377?p=106,1000 ml,1,Medium 1191,https://mediadive.dsmz.de/medium/1191
Phosphate solution,https://mediadive.dsmz.de/solutions/S2378?p=106,20 ml,1,Medium 1191,https://mediadive.dsmz.de/medium/1191
Vitamin solution,https://mediadive.dsmz.de/solutions/S2379?p=106,100 ml,1,Medium 1191,https://mediadive.dsmz.de/medium/1191
Main sol. 1192,https://mediadive.dsmz.de/solutions/S2380?p=106,1000 ml,1,Medium 1192,https://mediadive.dsmz.de/medium/1192
Main sol. 1193,https://mediadive.dsmz.de/solutions/S2381?p=106,50 ml,1,Medium 1193,https://mediadive.dsmz.de/medium/1193
Main sol. 1194,https://mediadive.dsmz.de/solutions/S2382?p=106,1000 ml,1,Medium 1194,https://mediadive.dsmz.de/medium/1194
Main sol. 1195,https://mediadive.dsmz.de/solutions/S2383?p=106,1000 ml,1,Medium 1195,https://mediadive.dsmz.de/medium/1195
Main sol. 1196,https://mediadive.dsmz.de/solutions/S2384?p=106,1000 ml,1,Medium 1196,https://mediadive.dsmz.de/medium/1196
Main sol. 1197,https://mediadive.dsmz.de/solutions/S2385?p=106,1000 ml,1,Medium 1197,https://mediadive.dsmz.de/medium/1197
Trace element solution SL7,https://mediadive.dsmz.de/solutions/S2386?p=106,1000 ml,1,Medium 1197,https://mediadive.dsmz.de/medium/1197
Main sol. 1198,https://mediadive.dsmz.de/solutions/S2387?p=106,50 ml,1,Medium 1198,https://mediadive.dsmz.de/medium/1198
Main sol. 1199,https://mediadive.dsmz.de/solutions/S2388?p=106,1000 ml,1,Medium 1199,https://mediadive.dsmz.de/medium/1199
Main sol. 1200,https://mediadive.dsmz.de/solutions/S2389?p=106,11 ml,1,Medium 1200,https://mediadive.dsmz.de/medium/1200
Solution A,https://mediadive.dsmz.de/solutions/S2390?p=106,904 ml,1,Medium 1200,https://mediadive.dsmz.de/medium/1200
Solution B,https://mediadive.dsmz.de/solutions/S2391?p=106,50 ml,1,Medium 1200,https://mediadive.dsmz.de/medium/1200
Solution C,https://mediadive.dsmz.de/solutions/S2392?p=106,50 ml,1,Medium 1200,https://mediadive.dsmz.de/medium/1200
"Solution D (""red mix"")",https://mediadive.dsmz.de/solutions/S2393?p=106,50 ml,1,Medium 1200,https://mediadive.dsmz.de/medium/1200
Solution E (electron acceptor),https://mediadive.dsmz.de/solutions/S2394?p=106,50 ml,1,Medium 1200,https://mediadive.dsmz.de/medium/1200
Solution F: Vitamin solution according to Wolin and coauthors,https://mediadive.dsmz.de/solutions/S2395?p=106,1000 ml,1,Medium 1200,https://mediadive.dsmz.de/medium/1200
Trace element solution SL-10 B,https://mediadive.dsmz.de/solutions/S2396?p=106,1008 ml,2,Medium 1200,https://mediadive.dsmz.de/medium/1200
Main sol. 1201,https://mediadive.dsmz.de/solutions/S2398?p=107,1000 ml,1,Medium 1201,https://mediadive.dsmz.de/medium/1201
Solution A,https://mediadive.dsmz.de/solutions/S2399?p=107,930 ml,1,Medium 1201,https://mediadive.dsmz.de/medium/1201
Solution B,https://mediadive.dsmz.de/solutions/S2400?p=107,100 ml,1,Medium 1201,https://mediadive.dsmz.de/medium/1201
Main sol. 1202,https://mediadive.dsmz.de/solutions/S2401?p=107,1003 ml,1,Medium 1202,https://mediadive.dsmz.de/medium/1202
Main sol. 1203,https://mediadive.dsmz.de/solutions/S2402?p=107,1000 ml,1,Medium 1203,https://mediadive.dsmz.de/medium/1203
Main sol. 1203a,https://mediadive.dsmz.de/solutions/S2403?p=107,1000 ml,1,Medium 1203a,https://mediadive.dsmz.de/medium/1203a
Main sol. 1204,https://mediadive.dsmz.de/solutions/S2404?p=107,1000 ml,1,Medium 1204,https://mediadive.dsmz.de/medium/1204
Main sol. 1205,https://mediadive.dsmz.de/solutions/S2405?p=107,1000 ml,1,Medium 1205,https://mediadive.dsmz.de/medium/1205
Main sol. 1206,https://mediadive.dsmz.de/solutions/S2406?p=107,1011 ml,1,Medium 1206,https://mediadive.dsmz.de/medium/1206
